Fold  0
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\0
--Labels set encontrado en ../labels\base\0

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\0
Los modelos se guardarán en: ../models\alexnet\base\0
Fold  1
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\1
--Labels set encontrado en ../labels\base\1

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\1
Los modelos se guardarán en: ../models\alexnet\base\1
Fold  2
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\2
--Labels set encontrado en ../labels\base\2

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\2
Los modelos se guardarán en: ../models\alexnet\base\2
Fold  3
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\3
--Labels set encontrado en ../labels\base\3

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\3
Los modelos se guardarán en: ../models\alexnet\base\3
Usando device: NVIDIA GeForce GTX 1060
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.2482, Accuracy: 0.3575, F1 score: 0.2538, HS: 0.1473
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.0065, Accuracy: 0.6893, F1 score: 0.4365, HS: 0.3036

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0564, Accuracy: 0.7490, F1 score: 0.4982, HS: 0.3615
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.7488, Accuracy: 0.7327, F1 score: 0.4602, HS: 0.3268

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0036, Accuracy: 0.7624, F1 score: 0.5132, HS: 0.3624
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.1577, Accuracy: 0.7179, F1 score: 0.4542, HS: 0.3042

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0110, Accuracy: 0.7971, F1 score: 0.5508, HS: 0.4023
Valid Trial [25/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.7498, Accuracy: 0.7273, F1 score: 0.4626, HS: 0.3162

Train Trial [26/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.9529, Accuracy: 0.7697, F1 score: 0.5200, HS: 0.3711
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.8936, Accuracy: 0.7209, F1 score: 0.4494, HS: 0.3144

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.0418, Accuracy: 0.7790, F1 score: 0.5325, HS: 0.3932
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.5993, Accuracy: 0.7475, F1 score: 0.4754, HS: 0.3329

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.9497, Accuracy: 0.7814, F1 score: 0.5340, HS: 0.3845
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.1388, Accuracy: 0.7421, F1 score: 0.4535, HS: 0.3068

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8677, Accuracy: 0.7997, F1 score: 0.5527, HS: 0.3992
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.8015, Accuracy: 0.7535, F1 score: 0.4867, HS: 0.3390

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8887, Accuracy: 0.8088, F1 score: 0.5669, HS: 0.4160
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.1701, Accuracy: 0.7500, F1 score: 0.4768, HS: 0.3456

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8336, Accuracy: 0.8036, F1 score: 0.5616, HS: 0.4104
Valid Trial [31/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.0996, Accuracy: 0.7840, F1 score: 0.5112, HS: 0.3567

Train Trial [32/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.9043, Accuracy: 0.8359, F1 score: 0.6038, HS: 0.4573
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.9713, Accuracy: 0.7446, F1 score: 0.4682, HS: 0.3216

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.8384, Accuracy: 0.7927, F1 score: 0.5481, HS: 0.3931
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.6679, Accuracy: 0.7633, F1 score: 0.4861, HS: 0.3455

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.8014, Accuracy: 0.8308, F1 score: 0.5980, HS: 0.4479
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.9590, Accuracy: 0.7850, F1 score: 0.5034, HS: 0.3527

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.7814, Accuracy: 0.8346, F1 score: 0.6022, HS: 0.4432
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.0215, Accuracy: 0.7964, F1 score: 0.5203, HS: 0.3685

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.7726, Accuracy: 0.8426, F1 score: 0.6169, HS: 0.4648
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.5656, Accuracy: 0.7949, F1 score: 0.5094, HS: 0.3630

Train Trial [37/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.7202, Accuracy: 0.8575, F1 score: 0.6394, HS: 0.4942
Valid Trial [37/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.7417, Accuracy: 0.7791, F1 score: 0.4966, HS: 0.3527

Train Trial [38/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.7370, Accuracy: 0.8272, F1 score: 0.5940, HS: 0.4438
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.3236, Accuracy: 0.7835, F1 score: 0.4994, HS: 0.3615

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6672, Accuracy: 0.8502, F1 score: 0.6270, HS: 0.4798
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.7404, Accuracy: 0.7924, F1 score: 0.5076, HS: 0.3635

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6454, Accuracy: 0.8623, F1 score: 0.6468, HS: 0.5144
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.3653, Accuracy: 0.8072, F1 score: 0.5261, HS: 0.3789

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6285, Accuracy: 0.8693, F1 score: 0.6584, HS: 0.5130
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.3923, Accuracy: 0.8028, F1 score: 0.5238, HS: 0.3719

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6434, Accuracy: 0.8726, F1 score: 0.6657, HS: 0.5193
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.4486, Accuracy: 0.8146, F1 score: 0.5415, HS: 0.3889

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6687, Accuracy: 0.8632, F1 score: 0.6479, HS: 0.5064
Valid Trial [43/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.4914, Accuracy: 0.8111, F1 score: 0.5158, HS: 0.3658

Train Trial [44/200], LR: 0.000178, W: 0.01, Avg Loss: 0.7028, Accuracy: 0.8719, F1 score: 0.6631, HS: 0.5115
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.6632, Accuracy: 0.7959, F1 score: 0.5118, HS: 0.3676

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.6472, Accuracy: 0.8549, F1 score: 0.6356, HS: 0.4886
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.2745, Accuracy: 0.8092, F1 score: 0.5263, HS: 0.3812

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.6096, Accuracy: 0.8784, F1 score: 0.6755, HS: 0.5373
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 8.1790, Accuracy: 0.8205, F1 score: 0.5369, HS: 0.3963

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5992, Accuracy: 0.8828, F1 score: 0.6847, HS: 0.5496
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.1911, Accuracy: 0.8102, F1 score: 0.5389, HS: 0.3938

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5730, Accuracy: 0.8660, F1 score: 0.6545, HS: 0.5093
Valid Trial [48/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.6544, Accuracy: 0.8092, F1 score: 0.5376, HS: 0.3878

Train Trial [49/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5998, Accuracy: 0.8736, F1 score: 0.6680, HS: 0.5229
Valid Trial [49/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.6071, Accuracy: 0.8215, F1 score: 0.5394, HS: 0.3838

Train Trial [50/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5210, Accuracy: 0.8875, F1 score: 0.6921, HS: 0.5532
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.6174, Accuracy: 0.8314, F1 score: 0.5535, HS: 0.4105

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4767, Accuracy: 0.8977, F1 score: 0.7122, HS: 0.5875
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.3943, Accuracy: 0.8402, F1 score: 0.5657, HS: 0.4207

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.5079, Accuracy: 0.9003, F1 score: 0.7181, HS: 0.5795
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.0554, Accuracy: 0.8393, F1 score: 0.5653, HS: 0.4232

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4866, Accuracy: 0.8990, F1 score: 0.7158, HS: 0.5832
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.1551, Accuracy: 0.8422, F1 score: 0.5710, HS: 0.4235

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4612, Accuracy: 0.9087, F1 score: 0.7351, HS: 0.6020
Valid Trial [54/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.6943, Accuracy: 0.8471, F1 score: 0.5730, HS: 0.4308

Train Trial [55/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4231, Accuracy: 0.9120, F1 score: 0.7431, HS: 0.6196
Valid Trial [55/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.3846, Accuracy: 0.8560, F1 score: 0.5852, HS: 0.4445

Train Trial [56/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4325, Accuracy: 0.9224, F1 score: 0.7662, HS: 0.6522
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 10.0063, Accuracy: 0.8516, F1 score: 0.5837, HS: 0.4352

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4469, Accuracy: 0.9138, F1 score: 0.7469, HS: 0.6193
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 8.8116, Accuracy: 0.8353, F1 score: 0.5651, HS: 0.4121

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4303, Accuracy: 0.9028, F1 score: 0.7240, HS: 0.5899
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 10.0762, Accuracy: 0.8466, F1 score: 0.5757, HS: 0.4238

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4119, Accuracy: 0.9232, F1 score: 0.7678, HS: 0.6433
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 10.0846, Accuracy: 0.8501, F1 score: 0.5766, HS: 0.4254

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4981, Accuracy: 0.9151, F1 score: 0.7492, HS: 0.6279
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 8.7294, Accuracy: 0.8314, F1 score: 0.5500, HS: 0.4041

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4931, Accuracy: 0.9006, F1 score: 0.7190, HS: 0.5840
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8126, Accuracy: 0.8447, F1 score: 0.5655, HS: 0.4116

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5405, Accuracy: 0.9062, F1 score: 0.7301, HS: 0.6007
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 8.4415, Accuracy: 0.8200, F1 score: 0.5374, HS: 0.3875

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5169, Accuracy: 0.8846, F1 score: 0.6885, HS: 0.5502
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 7.4787, Accuracy: 0.8023, F1 score: 0.5174, HS: 0.3691

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.5456, Accuracy: 0.8919, F1 score: 0.7023, HS: 0.5623
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 8.8064, Accuracy: 0.8388, F1 score: 0.5539, HS: 0.4043

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4701, Accuracy: 0.9081, F1 score: 0.7342, HS: 0.6030
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 7.5850, Accuracy: 0.8328, F1 score: 0.5614, HS: 0.4107

Out of patience!
Best epoch: 55
Guardando mejor modelo en ../models\alexnet\base\1\26L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 38.6406, Accuracy: 0.8360, F1 score: 0.5570, HS: 0.4091
Predicciones guardadas en ../outputs\alexnet\base\26L_weighted_1\1\predictions.csv
HS fold 1: 0.4099
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.3925, Accuracy: 0.2985, F1 score: 0.2438, HS: 0.1385
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.6788, Accuracy: 0.3767, F1 score: 0.2736, HS: 0.1644

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.6879, Accuracy: 0.3417, F1 score: 0.2670, HS: 0.1564
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.1648, Accuracy: 0.3688, F1 score: 0.2833, HS: 0.1676

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.2590, Accuracy: 0.4000, F1 score: 0.2953, HS: 0.1810
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.0761, Accuracy: 0.3989, F1 score: 0.3014, HS: 0.1789

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.0269, Accuracy: 0.4457, F1 score: 0.3101, HS: 0.1916
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.2202, Accuracy: 0.5005, F1 score: 0.3206, HS: 0.1956

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.1824, Accuracy: 0.5601, F1 score: 0.3506, HS: 0.2270
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 4.1177, Accuracy: 0.4827, F1 score: 0.3085, HS: 0.1955

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 2.1965, Accuracy: 0.4525, F1 score: 0.3116, HS: 0.1939
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.0228, Accuracy: 0.4872, F1 score: 0.3158, HS: 0.1921

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 2.1605, Accuracy: 0.5013, F1 score: 0.3244, HS: 0.2024
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 2.8773, Accuracy: 0.4576, F1 score: 0.3116, HS: 0.1866

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.9579, Accuracy: 0.5072, F1 score: 0.3330, HS: 0.2113
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 2.9703, Accuracy: 0.5602, F1 score: 0.3573, HS: 0.2189

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.8403, Accuracy: 0.5593, F1 score: 0.3652, HS: 0.2329
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 2.5892, Accuracy: 0.5247, F1 score: 0.3469, HS: 0.2121

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 1.6035, Accuracy: 0.5745, F1 score: 0.3731, HS: 0.2362
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 2.8799, Accuracy: 0.5750, F1 score: 0.3605, HS: 0.2182

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 1.4840, Accuracy: 0.6426, F1 score: 0.4126, HS: 0.2716
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 2.4973, Accuracy: 0.5991, F1 score: 0.3751, HS: 0.2332

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 1.4152, Accuracy: 0.6513, F1 score: 0.4198, HS: 0.2753
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.1313, Accuracy: 0.6726, F1 score: 0.4134, HS: 0.2666

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3289, Accuracy: 0.7059, F1 score: 0.4572, HS: 0.3058
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.8211, Accuracy: 0.7199, F1 score: 0.4528, HS: 0.2990

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.2342, Accuracy: 0.7294, F1 score: 0.4804, HS: 0.3325
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.4151, Accuracy: 0.6913, F1 score: 0.4360, HS: 0.2876

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.0640, Accuracy: 0.7394, F1 score: 0.4928, HS: 0.3463
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0086, Accuracy: 0.7648, F1 score: 0.4898, HS: 0.3329

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.0793, Accuracy: 0.7713, F1 score: 0.5242, HS: 0.3788
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.5323, Accuracy: 0.7288, F1 score: 0.4639, HS: 0.3155

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.9794, Accuracy: 0.7653, F1 score: 0.5213, HS: 0.3646
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 2.7338, Accuracy: 0.7613, F1 score: 0.4958, HS: 0.3368

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8825, Accuracy: 0.8045, F1 score: 0.5641, HS: 0.4059
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.7682, Accuracy: 0.7988, F1 score: 0.5267, HS: 0.3711

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.9561, Accuracy: 0.8084, F1 score: 0.5695, HS: 0.4131
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 2.7315, Accuracy: 0.7495, F1 score: 0.4848, HS: 0.3253

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.8561, Accuracy: 0.8031, F1 score: 0.5651, HS: 0.4053
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.9567, Accuracy: 0.7954, F1 score: 0.5089, HS: 0.3627

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.9061, Accuracy: 0.8204, F1 score: 0.5864, HS: 0.4343
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 2.8207, Accuracy: 0.7643, F1 score: 0.4893, HS: 0.3384

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7566, Accuracy: 0.8192, F1 score: 0.5849, HS: 0.4334
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.7852, Accuracy: 0.8319, F1 score: 0.5423, HS: 0.3875

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.8088, Accuracy: 0.8517, F1 score: 0.6304, HS: 0.4876
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 2.7176, Accuracy: 0.7697, F1 score: 0.4940, HS: 0.3452

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7321, Accuracy: 0.8238, F1 score: 0.5917, HS: 0.4420
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.5283, Accuracy: 0.8220, F1 score: 0.5516, HS: 0.3941

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7135, Accuracy: 0.8498, F1 score: 0.6313, HS: 0.4773
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.2138, Accuracy: 0.8220, F1 score: 0.5436, HS: 0.3927

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.6258, Accuracy: 0.8654, F1 score: 0.6544, HS: 0.5052
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.2482, Accuracy: 0.8383, F1 score: 0.5638, HS: 0.4099

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5707, Accuracy: 0.8813, F1 score: 0.6851, HS: 0.5446
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.7925, Accuracy: 0.8323, F1 score: 0.5538, HS: 0.3979

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5483, Accuracy: 0.8796, F1 score: 0.6800, HS: 0.5298
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.2585, Accuracy: 0.8595, F1 score: 0.5934, HS: 0.4416

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4963, Accuracy: 0.9144, F1 score: 0.7489, HS: 0.6252
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.0172, Accuracy: 0.8407, F1 score: 0.5653, HS: 0.4126

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4912, Accuracy: 0.8889, F1 score: 0.6979, HS: 0.5584
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.6973, Accuracy: 0.8545, F1 score: 0.5897, HS: 0.4301

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4933, Accuracy: 0.9013, F1 score: 0.7229, HS: 0.5877
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.4185, Accuracy: 0.8634, F1 score: 0.6014, HS: 0.4578

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4694, Accuracy: 0.9142, F1 score: 0.7487, HS: 0.6249
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.2848, Accuracy: 0.8585, F1 score: 0.5975, HS: 0.4403

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4537, Accuracy: 0.9019, F1 score: 0.7247, HS: 0.5892
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.4074, Accuracy: 0.8585, F1 score: 0.5952, HS: 0.4395

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5887, Accuracy: 0.9145, F1 score: 0.7502, HS: 0.6217
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.2659, Accuracy: 0.8437, F1 score: 0.5699, HS: 0.4121

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5102, Accuracy: 0.8855, F1 score: 0.6916, HS: 0.5580
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.7002, Accuracy: 0.8486, F1 score: 0.5754, HS: 0.4086

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.6200, Accuracy: 0.8893, F1 score: 0.6989, HS: 0.5619
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.5547, Accuracy: 0.8215, F1 score: 0.5406, HS: 0.3857

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.7143, Accuracy: 0.8823, F1 score: 0.6847, HS: 0.5407
Valid Trial [36/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 4.5539, Accuracy: 0.8462, F1 score: 0.5691, HS: 0.4117

Train Trial [37/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5938, Accuracy: 0.8864, F1 score: 0.6927, HS: 0.5483
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 3.5901, Accuracy: 0.8210, F1 score: 0.5422, HS: 0.3885

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6069, Accuracy: 0.8585, F1 score: 0.6465, HS: 0.4944
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 3.6236, Accuracy: 0.8259, F1 score: 0.5469, HS: 0.3941

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4898, Accuracy: 0.8809, F1 score: 0.6841, HS: 0.5340
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 4.2962, Accuracy: 0.8506, F1 score: 0.5714, HS: 0.4139

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5404, Accuracy: 0.9057, F1 score: 0.7298, HS: 0.5951
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 4.1219, Accuracy: 0.8531, F1 score: 0.5873, HS: 0.4318

Out of patience!
Best epoch: 30
Guardando mejor modelo en ../models\alexnet\base\2\26L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 37.9510, Accuracy: 0.8497, F1 score: 0.5821, HS: 0.4227
Predicciones guardadas en ../outputs\alexnet\base\26L_weighted_1\2\predictions.csv
HS fold 1: 0.4249
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.3165, Accuracy: 0.2911, F1 score: 0.2344, HS: 0.1317
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.0220, Accuracy: 0.3082, F1 score: 0.2557, HS: 0.1470

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.9985, Accuracy: 0.2223, F1 score: 0.2454, HS: 0.1405
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.4746, Accuracy: 0.1918, F1 score: 0.2359, HS: 0.1321

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.7625, Accuracy: 0.1953, F1 score: 0.2405, HS: 0.1382
