Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0021, W: 4.183e-07, Avg Loss: 5.8678, Accuracy: 0.4892, F1 score: 0.2438, HS: 0.1422
Train Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1385, Accuracy: 0.9672, F1 score: 0.8872, HS: 0.8123
Valid Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 7.1940, Accuracy: 0.8950, F1 score: 0.6708, HS: 0.5326

Train Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1350, Accuracy: 0.9712, F1 score: 0.8997, HS: 0.8296
Valid Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 7.5844, Accuracy: 0.9038, F1 score: 0.6967, HS: 0.5551

Train Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1334, Accuracy: 0.9712, F1 score: 0.8995, HS: 0.8239
Valid Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 6.8395, Accuracy: 0.8999, F1 score: 0.6843, HS: 0.5490

Train Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1191, Accuracy: 0.9746, F1 score: 0.9105, HS: 0.8434
Valid Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 8.5364, Accuracy: 0.9137, F1 score: 0.7145, HS: 0.5796

Train Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1177, Accuracy: 0.9725, F1 score: 0.9039, HS: 0.8294
Valid Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 8.0907, Accuracy: 0.9152, F1 score: 0.7226, HS: 0.5868

Train Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1280, Accuracy: 0.9731, F1 score: 0.9057, HS: 0.8332
Valid Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 7.2129, Accuracy: 0.9009, F1 score: 0.6893, HS: 0.5565

Train Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1436, Accuracy: 0.9656, F1 score: 0.8824, HS: 0.7938
Valid Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 7.5158, Accuracy: 0.9053, F1 score: 0.7000, HS: 0.5660

Train Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1401, Accuracy: 0.9715, F1 score: 0.9006, HS: 0.8279
Valid Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 7.7334, Accuracy: 0.8969, F1 score: 0.6780, HS: 0.5425

Train Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1282, Accuracy: 0.9720, F1 score: 0.9022, HS: 0.8327
Valid Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 7.8702, Accuracy: 0.9043, F1 score: 0.6911, HS: 0.5554

Train Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1334, Accuracy: 0.9704, F1 score: 0.8971, HS: 0.8255
Valid Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 7.7275, Accuracy: 0.8994, F1 score: 0.6822, HS: 0.5399

Train Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1172, Accuracy: 0.9748, F1 score: 0.9110, HS: 0.8481
Valid Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 8.8272, Accuracy: 0.9014, F1 score: 0.6764, HS: 0.5428

Train Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1106, Accuracy: 0.9757, F1 score: 0.9141, HS: 0.8480
Valid Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 8.6022, Accuracy: 0.9043, F1 score: 0.6921, HS: 0.5531

Train Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1126, Accuracy: 0.9763, F1 score: 0.9158, HS: 0.8503
Valid Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 8.6831, Accuracy: 0.9098, F1 score: 0.7044, HS: 0.5683

Train Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1021, Accuracy: 0.9789, F1 score: 0.9245, HS: 0.8667
Valid Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 8.9528, Accuracy: 0.9157, F1 score: 0.7201, HS: 0.5806

Train Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 0.0965, Accuracy: 0.9785, F1 score: 0.9231, HS: 0.8649
Valid Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 9.2587, Accuracy: 0.9078, F1 score: 0.6949, HS: 0.5595

Out of patience!
Best epoch: 91
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 62.5510, Accuracy: 0.9047, F1 score: 0.6734, HS: 0.5511
Predicciones guardadas en ../outputs\alexnet\blur\evo\26L_testval_weighted_1\predictions.csv
(234, 26)
(234, 26)
HS final, NUM_LABELS: 0.5513431013431014, 26
{'BATCH_SIZE': 124, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 91, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.5513431013431014, 'patience': 10}
========================================
========================================
========================================
========================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 36L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\36L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\36L_testval_weighted_1
Usando top_labels previamente generados para 36 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0003, W: 8.901e-07, Avg Loss: 6.3194, Accuracy: 0.4971, F1 score: 0.2096, HS: 0.1288
Valid Trial [1/10], LR: 0.0004, W: 1.01346e-05, Avg Loss: 7.1381, Accuracy: 0.5011, F1 score: 0.1695, HS: 0.0919
Valid Trial [2/10], LR: 0.0013, W: 3.0019e-06, Avg Loss: 7.5095, Accuracy: 0.5630, F1 score: 0.1778, HS: 0.0993
Valid Trial [3/10], LR: 0.0072, W: 4.022e-07, Avg Loss: 6.4356, Accuracy: 0.5304, F1 score: 0.1845, HS: 0.1013
Valid Trial [4/10], LR: 0.001, W: 1.6238e-05, Avg Loss: 6.3330, Accuracy: 0.4659, F1 score: 0.1772, HS: 0.1013
Valid Trial [5/10], LR: 0.0002, W: 2.3541e-06, Avg Loss: 6.5129, Accuracy: 0.4861, F1 score: 0.1857, HS: 0.0999
Valid Trial [6/10], LR: 0.0018, W: 3.9775e-06, Avg Loss: 7.7318, Accuracy: 0.5473, F1 score: 0.1671, HS: 0.1002
Valid Trial [7/10], LR: 0.0009, W: 4.55e-07, Avg Loss: 6.2763, Accuracy: 0.5505, F1 score: 0.2027, HS: 0.1122
Valid Trial [8/10], LR: 0.004, W: 7.0896e-06, Avg Loss: 6.6776, Accuracy: 0.4637, F1 score: 0.1803, HS: 0.0997
Valid Trial [9/10], LR: 0.0015, W: 5.189e-06, Avg Loss: 6.8211, Accuracy: 0.5114, F1 score: 0.1776, HS: 0.0954
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.1537, Accuracy: 0.2825, F1 score: 0.2092, HS: 0.1170
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.7903, Accuracy: 0.2835, F1 score: 0.2226, HS: 0.1382

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.1562, Accuracy: 0.2877, F1 score: 0.2250, HS: 0.1292
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.1168, Accuracy: 0.3410, F1 score: 0.2451, HS: 0.1429

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 1.9209, Accuracy: 0.3556, F1 score: 0.2439, HS: 0.1428
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.8411, Accuracy: 0.4692, F1 score: 0.2844, HS: 0.1678

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 1.6900, Accuracy: 0.4860, F1 score: 0.2857, HS: 0.1751
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.5909, Accuracy: 0.5271, F1 score: 0.3129, HS: 0.1924

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.5153, Accuracy: 0.5417, F1 score: 0.3101, HS: 0.1916
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.8393, Accuracy: 0.5725, F1 score: 0.3243, HS: 0.2042

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.4307, Accuracy: 0.5872, F1 score: 0.3323, HS: 0.2103
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.2122, Accuracy: 0.5872, F1 score: 0.3312, HS: 0.2165

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.4624, Accuracy: 0.5627, F1 score: 0.3198, HS: 0.2041
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 2.8438, Accuracy: 0.5813, F1 score: 0.3288, HS: 0.2072

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.2404, Accuracy: 0.6337, F1 score: 0.3614, HS: 0.2338
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2434, Accuracy: 0.6864, F1 score: 0.3929, HS: 0.2599

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.0787, Accuracy: 0.7036, F1 score: 0.4119, HS: 0.2722
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2996, Accuracy: 0.7128, F1 score: 0.4096, HS: 0.2687

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 1.0097, Accuracy: 0.7317, F1 score: 0.4374, HS: 0.2955
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2733, Accuracy: 0.6952, F1 score: 0.3918, HS: 0.2568

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9916, Accuracy: 0.7303, F1 score: 0.4362, HS: 0.2859
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2797, Accuracy: 0.7370, F1 score: 0.4320, HS: 0.2843

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9031, Accuracy: 0.7688, F1 score: 0.4743, HS: 0.3244
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.5563, Accuracy: 0.7374, F1 score: 0.4278, HS: 0.2810

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.8623, Accuracy: 0.7776, F1 score: 0.4850, HS: 0.3311
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.8991, Accuracy: 0.7656, F1 score: 0.4492, HS: 0.2956

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8354, Accuracy: 0.7848, F1 score: 0.4934, HS: 0.3374
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.5201, Accuracy: 0.7791, F1 score: 0.4697, HS: 0.3159

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7247, Accuracy: 0.8123, F1 score: 0.5274, HS: 0.3754
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.4757, Accuracy: 0.7993, F1 score: 0.4917, HS: 0.3365

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6542, Accuracy: 0.8339, F1 score: 0.5590, HS: 0.4076
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 5.2948, Accuracy: 0.8161, F1 score: 0.5000, HS: 0.3451

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7016, Accuracy: 0.8294, F1 score: 0.5517, HS: 0.4020
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.9010, Accuracy: 0.7777, F1 score: 0.4633, HS: 0.3123

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6427, Accuracy: 0.8349, F1 score: 0.5604, HS: 0.4088
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 5.2081, Accuracy: 0.8147, F1 score: 0.4930, HS: 0.3376

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.5759, Accuracy: 0.8523, F1 score: 0.5883, HS: 0.4300
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.3222, Accuracy: 0.8392, F1 score: 0.5315, HS: 0.3700

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5418, Accuracy: 0.8653, F1 score: 0.6102, HS: 0.4568
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.4704, Accuracy: 0.8352, F1 score: 0.5243, HS: 0.3651

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4838, Accuracy: 0.8816, F1 score: 0.6405, HS: 0.4887
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.8257, Accuracy: 0.8462, F1 score: 0.5474, HS: 0.3934

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4793, Accuracy: 0.8829, F1 score: 0.6432, HS: 0.4934
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.5840, Accuracy: 0.8462, F1 score: 0.5435, HS: 0.3845

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4555, Accuracy: 0.8878, F1 score: 0.6531, HS: 0.5033
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.1884, Accuracy: 0.8557, F1 score: 0.5553, HS: 0.3952

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4542, Accuracy: 0.8933, F1 score: 0.6644, HS: 0.5175
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.5974, Accuracy: 0.8304, F1 score: 0.5251, HS: 0.3673

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.4642, Accuracy: 0.8864, F1 score: 0.6501, HS: 0.5018
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.7476, Accuracy: 0.8498, F1 score: 0.5543, HS: 0.3953

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4090, Accuracy: 0.9002, F1 score: 0.6799, HS: 0.5356
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.4950, Accuracy: 0.8652, F1 score: 0.5751, HS: 0.4162

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3940, Accuracy: 0.9066, F1 score: 0.6933, HS: 0.5457
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.6857, Accuracy: 0.8634, F1 score: 0.5708, HS: 0.4093

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3944, Accuracy: 0.9069, F1 score: 0.6945, HS: 0.5514
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.6915, Accuracy: 0.8608, F1 score: 0.5632, HS: 0.3976

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3548, Accuracy: 0.9123, F1 score: 0.7072, HS: 0.5676
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 8.1612, Accuracy: 0.8762, F1 score: 0.5928, HS: 0.4369

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3579, Accuracy: 0.9126, F1 score: 0.7077, HS: 0.5657
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.9309, Accuracy: 0.8597, F1 score: 0.5552, HS: 0.3898

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3672, Accuracy: 0.9129, F1 score: 0.7083, HS: 0.5666
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 7.4971, Accuracy: 0.8681, F1 score: 0.5652, HS: 0.4077

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3163, Accuracy: 0.9219, F1 score: 0.7307, HS: 0.5929
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.3895, Accuracy: 0.8850, F1 score: 0.6045, HS: 0.4470

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3034, Accuracy: 0.9269, F1 score: 0.7436, HS: 0.6100
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 7.5774, Accuracy: 0.8853, F1 score: 0.6053, HS: 0.4464

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2730, Accuracy: 0.9350, F1 score: 0.7656, HS: 0.6399
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.8362, Accuracy: 0.8875, F1 score: 0.6079, HS: 0.4528

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2623, Accuracy: 0.9359, F1 score: 0.7680, HS: 0.6452
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.6441, Accuracy: 0.8861, F1 score: 0.6048, HS: 0.4591

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2504, Accuracy: 0.9408, F1 score: 0.7820, HS: 0.6584
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.5538, Accuracy: 0.8963, F1 score: 0.6242, HS: 0.4674

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2538, Accuracy: 0.9429, F1 score: 0.7879, HS: 0.6663
Valid Trial [36/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.9167, Accuracy: 0.8839, F1 score: 0.6013, HS: 0.4389

Train Trial [37/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2434, Accuracy: 0.9400, F1 score: 0.7797, HS: 0.6523
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.0886, Accuracy: 0.8868, F1 score: 0.6064, HS: 0.4486

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2310, Accuracy: 0.9453, F1 score: 0.7949, HS: 0.6849
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.6046, Accuracy: 0.8938, F1 score: 0.6164, HS: 0.4634

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2379, Accuracy: 0.9435, F1 score: 0.7896, HS: 0.6811
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.7842, Accuracy: 0.8810, F1 score: 0.5943, HS: 0.4346

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2206, Accuracy: 0.9482, F1 score: 0.8039, HS: 0.6926
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.4986, Accuracy: 0.8905, F1 score: 0.6081, HS: 0.4517

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2195, Accuracy: 0.9466, F1 score: 0.7988, HS: 0.6870
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.8572, Accuracy: 0.8934, F1 score: 0.6176, HS: 0.4641

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2067, Accuracy: 0.9531, F1 score: 0.8192, HS: 0.7156
Valid Trial [42/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.5170, Accuracy: 0.8985, F1 score: 0.6262, HS: 0.4708

Train Trial [43/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.1959, Accuracy: 0.9523, F1 score: 0.8168, HS: 0.7075
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.9019, Accuracy: 0.8952, F1 score: 0.6197, HS: 0.4617

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.1846, Accuracy: 0.9588, F1 score: 0.8374, HS: 0.7437
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.4676, Accuracy: 0.8956, F1 score: 0.6185, HS: 0.4704

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2002, Accuracy: 0.9512, F1 score: 0.8132, HS: 0.7066
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 10.6609, Accuracy: 0.9051, F1 score: 0.6367, HS: 0.4817

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2100, Accuracy: 0.9556, F1 score: 0.8267, HS: 0.7271
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.7522, Accuracy: 0.8934, F1 score: 0.6104, HS: 0.4615

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.1953, Accuracy: 0.9526, F1 score: 0.8175, HS: 0.7123
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.4589, Accuracy: 0.9007, F1 score: 0.6323, HS: 0.4882

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.1794, Accuracy: 0.9592, F1 score: 0.8390, HS: 0.7464
Valid Trial [48/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.5285, Accuracy: 0.9048, F1 score: 0.6419, HS: 0.4965

Train Trial [49/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1665, Accuracy: 0.9601, F1 score: 0.8418, HS: 0.7465
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 11.2655, Accuracy: 0.9062, F1 score: 0.6364, HS: 0.4767

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1550, Accuracy: 0.9631, F1 score: 0.8521, HS: 0.7620
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.7705, Accuracy: 0.9048, F1 score: 0.6379, HS: 0.4828

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1559, Accuracy: 0.9644, F1 score: 0.8567, HS: 0.7729
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.8123, Accuracy: 0.9029, F1 score: 0.6335, HS: 0.4714

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1544, Accuracy: 0.9654, F1 score: 0.8601, HS: 0.7711
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.2101, Accuracy: 0.9022, F1 score: 0.6367, HS: 0.4800

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1589, Accuracy: 0.9638, F1 score: 0.8544, HS: 0.7669
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.7035, Accuracy: 0.9029, F1 score: 0.6355, HS: 0.4799

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.1744, Accuracy: 0.9605, F1 score: 0.8435, HS: 0.7425
Valid Trial [54/200], LR: 0.0001, W: 0.01, Avg Loss: 10.0157, Accuracy: 0.8949, F1 score: 0.6148, HS: 0.4544

Train Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1614, Accuracy: 0.9608, F1 score: 0.8443, HS: 0.7483
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 11.3735, Accuracy: 0.9044, F1 score: 0.6360, HS: 0.4790

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1589, Accuracy: 0.9640, F1 score: 0.8551, HS: 0.7630
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8926, Accuracy: 0.8996, F1 score: 0.6267, HS: 0.4719

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1412, Accuracy: 0.9679, F1 score: 0.8689, HS: 0.7859
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 10.8463, Accuracy: 0.9088, F1 score: 0.6478, HS: 0.4985

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1354, Accuracy: 0.9684, F1 score: 0.8705, HS: 0.7848
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 11.8989, Accuracy: 0.9114, F1 score: 0.6513, HS: 0.4985

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1365, Accuracy: 0.9697, F1 score: 0.8755, HS: 0.7984
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 11.4446, Accuracy: 0.9081, F1 score: 0.6440, HS: 0.4908

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1319, Accuracy: 0.9703, F1 score: 0.8774, HS: 0.7973
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 10.8598, Accuracy: 0.9125, F1 score: 0.6610, HS: 0.5111

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1276, Accuracy: 0.9693, F1 score: 0.8741, HS: 0.7942
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 11.9249, Accuracy: 0.9110, F1 score: 0.6524, HS: 0.4937

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1370, Accuracy: 0.9710, F1 score: 0.8801, HS: 0.8029
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8921, Accuracy: 0.9037, F1 score: 0.6372, HS: 0.4825

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1380, Accuracy: 0.9694, F1 score: 0.8741, HS: 0.7929
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 10.1510, Accuracy: 0.9062, F1 score: 0.6415, HS: 0.4863

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1359, Accuracy: 0.9678, F1 score: 0.8684, HS: 0.7827
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 10.8906, Accuracy: 0.9044, F1 score: 0.6360, HS: 0.4803

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1430, Accuracy: 0.9697, F1 score: 0.8753, HS: 0.7939
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 10.7357, Accuracy: 0.9033, F1 score: 0.6313, HS: 0.4715

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1410, Accuracy: 0.9680, F1 score: 0.8691, HS: 0.7841
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 11.3723, Accuracy: 0.9110, F1 score: 0.6514, HS: 0.4940

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1357, Accuracy: 0.9698, F1 score: 0.8757, HS: 0.7981
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 10.8535, Accuracy: 0.9088, F1 score: 0.6498, HS: 0.4904

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1315, Accuracy: 0.9697, F1 score: 0.8754, HS: 0.7978
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 10.7862, Accuracy: 0.9004, F1 score: 0.6233, HS: 0.4640

