Patterns set encontrado en ../patterns\base
Labels set encontrado en ../labels\base
Nombre del experimento: 26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0072, W: 3.452e-07, Avg Loss: 0.9571, Accuracy: 0.5419, F1 score: 0.2160, HS: 0.1223
Valid Trial [5/10], LR: 0.0001, W: 3.1838e-06, Avg Loss: 0.9519, Accuracy: 0.5182, F1 score: 0.1769, HS: 0.0982
Valid Trial [6/10], LR: 0.0018, W: 2.32965e-05, Avg Loss: 0.9726, Accuracy: 0.4926, F1 score: 0.2005, HS: 0.1153
Valid Trial [7/10], LR: 0.0002, W: 2.0954e-06, Avg Loss: 0.9709, Accuracy: 0.4872, F1 score: 0.1925, HS: 0.1094
Valid Trial [8/10], LR: 0.0005, W: 1.2762e-06, Avg Loss: 0.9937, Accuracy: 0.4778, F1 score: 0.1655, HS: 0.0922
Valid Trial [9/10], LR: 0.0053, W: 3.515e-07, Avg Loss: 0.8862, Accuracy: 0.5745, F1 score: 0.2274, HS: 0.1310
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4485, Accuracy: 0.8585, F1 score: 0.3057, HS: 0.2237
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4117, Accuracy: 0.8900, F1 score: 0.4297, HS: 0.2918

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.2972, Accuracy: 0.9035, F1 score: 0.4737, HS: 0.3326
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3848, Accuracy: 0.9029, F1 score: 0.4936, HS: 0.3415

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.2777, Accuracy: 0.9109, F1 score: 0.5361, HS: 0.3917
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3338, Accuracy: 0.9137, F1 score: 0.5902, HS: 0.4375

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.2665, Accuracy: 0.9144, F1 score: 0.5637, HS: 0.4180
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3400, Accuracy: 0.9162, F1 score: 0.6188, HS: 0.4657

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2661, Accuracy: 0.9139, F1 score: 0.5629, HS: 0.4206
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3346, Accuracy: 0.9127, F1 score: 0.5893, HS: 0.4292

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2715, Accuracy: 0.9120, F1 score: 0.5478, HS: 0.4063
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3572, Accuracy: 0.9098, F1 score: 0.5793, HS: 0.4170

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2668, Accuracy: 0.9132, F1 score: 0.5567, HS: 0.4057
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3367, Accuracy: 0.9048, F1 score: 0.5281, HS: 0.3487

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2596, Accuracy: 0.9160, F1 score: 0.5718, HS: 0.4196
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3312, Accuracy: 0.9117, F1 score: 0.6013, HS: 0.4409

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2588, Accuracy: 0.9158, F1 score: 0.5722, HS: 0.4217
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3919, Accuracy: 0.8950, F1 score: 0.5298, HS: 0.4103

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2870, Accuracy: 0.9055, F1 score: 0.4918, HS: 0.3515
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3437, Accuracy: 0.9098, F1 score: 0.5869, HS: 0.4458

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2609, Accuracy: 0.9155, F1 score: 0.5705, HS: 0.4207
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3317, Accuracy: 0.9157, F1 score: 0.6051, HS: 0.4580

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2595, Accuracy: 0.9163, F1 score: 0.5762, HS: 0.4253
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3237, Accuracy: 0.9142, F1 score: 0.6027, HS: 0.4526

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2563, Accuracy: 0.9160, F1 score: 0.5739, HS: 0.4265
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3281, Accuracy: 0.9122, F1 score: 0.5860, HS: 0.4254

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2528, Accuracy: 0.9170, F1 score: 0.5785, HS: 0.4271
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3144, Accuracy: 0.9191, F1 score: 0.6388, HS: 0.5074

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2459, Accuracy: 0.9206, F1 score: 0.6020, HS: 0.4551
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3183, Accuracy: 0.9127, F1 score: 0.5835, HS: 0.4343

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2508, Accuracy: 0.9168, F1 score: 0.5832, HS: 0.4361
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3312, Accuracy: 0.9142, F1 score: 0.5935, HS: 0.4355

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2489, Accuracy: 0.9182, F1 score: 0.5913, HS: 0.4356
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3279, Accuracy: 0.9088, F1 score: 0.5708, HS: 0.4185

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2505, Accuracy: 0.9174, F1 score: 0.5826, HS: 0.4320
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3251, Accuracy: 0.9112, F1 score: 0.5853, HS: 0.4363

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2462, Accuracy: 0.9181, F1 score: 0.5859, HS: 0.4351
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3377, Accuracy: 0.9122, F1 score: 0.5742, HS: 0.4141

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2474, Accuracy: 0.9185, F1 score: 0.5923, HS: 0.4424
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3182, Accuracy: 0.9147, F1 score: 0.6023, HS: 0.4458

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2411, Accuracy: 0.9195, F1 score: 0.5978, HS: 0.4471
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3219, Accuracy: 0.9167, F1 score: 0.6061, HS: 0.4785

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2428, Accuracy: 0.9205, F1 score: 0.6008, HS: 0.4519
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3395, Accuracy: 0.9137, F1 score: 0.5783, HS: 0.4488

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2378, Accuracy: 0.9216, F1 score: 0.6100, HS: 0.4568
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3144, Accuracy: 0.9196, F1 score: 0.6200, HS: 0.4762

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2487, Accuracy: 0.9179, F1 score: 0.5861, HS: 0.4423
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3362, Accuracy: 0.9107, F1 score: 0.5877, HS: 0.4294

Out of patience!
Best epoch: 13
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.3957, Accuracy: 0.9084, F1 score: 0.5548, HS: 0.3998
Predicciones guardadas en ../outputs\alexnet\elastic2\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.4015364265364265
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 13, 'data_flags': 'elastic2', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.4015364265364265, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\randaug2
Labels set encontrado en ../labels\randaug2
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\randaug2\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\randaug2\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0029, W: 3.612e-07, Avg Loss: 1.0000, Accuracy: 0.4581, F1 score: 0.1731, HS: 0.0940
Valid Trial [1/10], LR: 0.0002, W: 5.667e-07, Avg Loss: 1.0101, Accuracy: 0.4463, F1 score: 0.2086, HS: 0.1188
Valid Trial [2/10], LR: 0.0057, W: 7.3626e-06, Avg Loss: 1.0267, Accuracy: 0.4655, F1 score: 0.1837, HS: 0.1001
Valid Trial [3/10], LR: 0.0001, W: 2.50037e-05, Avg Loss: 0.9563, Accuracy: 0.5237, F1 score: 0.1855, HS: 0.1048
Valid Trial [4/10], LR: 0.0002, W: 3.9002e-06, Avg Loss: 0.9828, Accuracy: 0.4867, F1 score: 0.2047, HS: 0.1151
Valid Trial [5/10], LR: 0.0029, W: 4.9568e-06, Avg Loss: 0.9484, Accuracy: 0.5212, F1 score: 0.2226, HS: 0.1262
Valid Trial [6/10], LR: 0.0018, W: 4.3686e-06, Avg Loss: 1.0058, Accuracy: 0.4704, F1 score: 0.2329, HS: 0.1351
Valid Trial [7/10], LR: 0.0036, W: 4.041e-07, Avg Loss: 0.9330, Accuracy: 0.5394, F1 score: 0.2125, HS: 0.1201
Valid Trial [8/10], LR: 0.0077, W: 1.80834e-05, Avg Loss: 1.0335, Accuracy: 0.4324, F1 score: 0.1934, HS: 0.1086
Valid Trial [9/10], LR: 0.0001, W: 7.581e-07, Avg Loss: 0.9986, Accuracy: 0.4571, F1 score: 0.2241, HS: 0.1252
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.5325, Accuracy: 0.8587, F1 score: 0.2900, HS: 0.2046
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4343, Accuracy: 0.8871, F1 score: 0.3324, HS: 0.2023

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3246, Accuracy: 0.8953, F1 score: 0.3924, HS: 0.2755
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3809, Accuracy: 0.8960, F1 score: 0.4462, HS: 0.3041

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.2848, Accuracy: 0.9073, F1 score: 0.5037, HS: 0.3540
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3432, Accuracy: 0.9058, F1 score: 0.5165, HS: 0.3689

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.2728, Accuracy: 0.9138, F1 score: 0.5528, HS: 0.4033
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3533, Accuracy: 0.9048, F1 score: 0.5543, HS: 0.4139

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2716, Accuracy: 0.9112, F1 score: 0.5466, HS: 0.4029
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3737, Accuracy: 0.8969, F1 score: 0.5151, HS: 0.3921

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2678, Accuracy: 0.9135, F1 score: 0.5610, HS: 0.4170
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3453, Accuracy: 0.9058, F1 score: 0.5857, HS: 0.4316

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2622, Accuracy: 0.9159, F1 score: 0.5754, HS: 0.4231
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3720, Accuracy: 0.9019, F1 score: 0.5111, HS: 0.3580

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2593, Accuracy: 0.9154, F1 score: 0.5692, HS: 0.4163
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3471, Accuracy: 0.9034, F1 score: 0.5625, HS: 0.4347

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2618, Accuracy: 0.9147, F1 score: 0.5713, HS: 0.4315
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3207, Accuracy: 0.9098, F1 score: 0.5694, HS: 0.4103

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2586, Accuracy: 0.9151, F1 score: 0.5727, HS: 0.4196
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3265, Accuracy: 0.9083, F1 score: 0.5463, HS: 0.4032

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2507, Accuracy: 0.9166, F1 score: 0.5794, HS: 0.4329
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3054, Accuracy: 0.9221, F1 score: 0.6393, HS: 0.4892

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2580, Accuracy: 0.9154, F1 score: 0.5711, HS: 0.4255
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3469, Accuracy: 0.9073, F1 score: 0.5766, HS: 0.4199

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2607, Accuracy: 0.9145, F1 score: 0.5613, HS: 0.4134
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3137, Accuracy: 0.9177, F1 score: 0.6230, HS: 0.4870

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2500, Accuracy: 0.9184, F1 score: 0.5903, HS: 0.4434
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3178, Accuracy: 0.9137, F1 score: 0.5742, HS: 0.4287

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2443, Accuracy: 0.9192, F1 score: 0.5939, HS: 0.4435
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3266, Accuracy: 0.9127, F1 score: 0.5893, HS: 0.4203

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2496, Accuracy: 0.9166, F1 score: 0.5769, HS: 0.4219
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3206, Accuracy: 0.9147, F1 score: 0.6059, HS: 0.4675

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2570, Accuracy: 0.9165, F1 score: 0.5807, HS: 0.4264
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3211, Accuracy: 0.9117, F1 score: 0.5748, HS: 0.4126

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2533, Accuracy: 0.9160, F1 score: 0.5719, HS: 0.4209
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3181, Accuracy: 0.9162, F1 score: 0.6272, HS: 0.4758

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2511, Accuracy: 0.9176, F1 score: 0.5847, HS: 0.4312
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3106, Accuracy: 0.9196, F1 score: 0.6321, HS: 0.4778

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2464, Accuracy: 0.9189, F1 score: 0.5966, HS: 0.4476
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3214, Accuracy: 0.9122, F1 score: 0.5822, HS: 0.4437

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2478, Accuracy: 0.9176, F1 score: 0.5831, HS: 0.4395
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3160, Accuracy: 0.9177, F1 score: 0.6014, HS: 0.4455

Out of patience!
Best epoch: 10
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.2129, Accuracy: 0.9142, F1 score: 0.5628, HS: 0.4189
Predicciones guardadas en ../outputs\alexnet\randaug2\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.42071632071632076
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 10, 'data_flags': 'randaug2', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.42071632071632076, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\blur_ref_rot
Labels set encontrado en ../labels\blur_ref_rot
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\blur_ref_rot\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\blur_ref_rot\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.001, W: 8.0956e-06, Avg Loss: 0.9955, Accuracy: 0.4739, F1 score: 0.2195, HS: 0.1243
Valid Trial [1/10], LR: 0.0008, W: 1.22119e-05, Avg Loss: 1.0338, Accuracy: 0.4315, F1 score: 0.1805, HS: 0.1013
Valid Trial [2/10], LR: 0.0048, W: 1.53062e-05, Avg Loss: 0.9376, Accuracy: 0.5261, F1 score: 0.2038, HS: 0.1154
Valid Trial [3/10], LR: 0.0002, W: 4.4955e-06, Avg Loss: 0.9762, Accuracy: 0.5030, F1 score: 0.2352, HS: 0.1361
Valid Trial [4/10], LR: 0.0031, W: 1.68495e-05, Avg Loss: 1.0263, Accuracy: 0.4384, F1 score: 0.1716, HS: 0.0946
Valid Trial [5/10], LR: 0.001, W: 1.7124e-06, Avg Loss: 0.9297, Accuracy: 0.5291, F1 score: 0.2088, HS: 0.1170
Valid Trial [6/10], LR: 0.0008, W: 1.8586e-06, Avg Loss: 1.0287, Accuracy: 0.4472, F1 score: 0.2044, HS: 0.1165
Valid Trial [7/10], LR: 0.0057, W: 2.54716e-05, Avg Loss: 1.0489, Accuracy: 0.4517, F1 score: 0.2034, HS: 0.1155
Valid Trial [8/10], LR: 0.0012, W: 2.37972e-05, Avg Loss: 1.0137, Accuracy: 0.4803, F1 score: 0.2087, HS: 0.1188
Valid Trial [9/10], LR: 0.0022, W: 7.482e-07, Avg Loss: 0.9129, Accuracy: 0.5419, F1 score: 0.2067, HS: 0.1191
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4565, Accuracy: 0.8664, F1 score: 0.2219, HS: 0.1520
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4192, Accuracy: 0.8856, F1 score: 0.3520, HS: 0.2395

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3113, Accuracy: 0.8934, F1 score: 0.3550, HS: 0.2359
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.4065, Accuracy: 0.8915, F1 score: 0.3956, HS: 0.2920

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.2938, Accuracy: 0.8997, F1 score: 0.4192, HS: 0.2815
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3815, Accuracy: 0.9034, F1 score: 0.5000, HS: 0.3578

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.2886, Accuracy: 0.9020, F1 score: 0.4476, HS: 0.3031
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3833, Accuracy: 0.8969, F1 score: 0.4939, HS: 0.3460

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2799, Accuracy: 0.9052, F1 score: 0.4775, HS: 0.3308
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3737, Accuracy: 0.9029, F1 score: 0.4987, HS: 0.3363

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2798, Accuracy: 0.9056, F1 score: 0.4822, HS: 0.3362
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3759, Accuracy: 0.8994, F1 score: 0.4874, HS: 0.3471

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2731, Accuracy: 0.9067, F1 score: 0.4899, HS: 0.3363
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3901, Accuracy: 0.8940, F1 score: 0.4557, HS: 0.3137

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2714, Accuracy: 0.9084, F1 score: 0.4998, HS: 0.3459
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3686, Accuracy: 0.9034, F1 score: 0.5243, HS: 0.3685

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2641, Accuracy: 0.9106, F1 score: 0.5178, HS: 0.3661
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3788, Accuracy: 0.8974, F1 score: 0.4721, HS: 0.3283

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2711, Accuracy: 0.9068, F1 score: 0.4936, HS: 0.3416
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3662, Accuracy: 0.8999, F1 score: 0.5108, HS: 0.3644

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2662, Accuracy: 0.9090, F1 score: 0.5099, HS: 0.3617
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.4053, Accuracy: 0.8881, F1 score: 0.4504, HS: 0.3072

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2720, Accuracy: 0.9081, F1 score: 0.5007, HS: 0.3494
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3647, Accuracy: 0.8999, F1 score: 0.4887, HS: 0.3280

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2664, Accuracy: 0.9093, F1 score: 0.5096, HS: 0.3524
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3635, Accuracy: 0.8999, F1 score: 0.5012, HS: 0.3482

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2626, Accuracy: 0.9110, F1 score: 0.5220, HS: 0.3669
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3622, Accuracy: 0.9024, F1 score: 0.5123, HS: 0.3436

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2660, Accuracy: 0.9094, F1 score: 0.5097, HS: 0.3590
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3656, Accuracy: 0.8999, F1 score: 0.5012, HS: 0.3485

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2599, Accuracy: 0.9113, F1 score: 0.5240, HS: 0.3689
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3564, Accuracy: 0.9029, F1 score: 0.5276, HS: 0.3846

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2675, Accuracy: 0.9086, F1 score: 0.5072, HS: 0.3556
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3797, Accuracy: 0.8960, F1 score: 0.4712, HS: 0.3215

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2599, Accuracy: 0.9112, F1 score: 0.5225, HS: 0.3665
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3542, Accuracy: 0.9024, F1 score: 0.5075, HS: 0.3503

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2604, Accuracy: 0.9109, F1 score: 0.5208, HS: 0.3679
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3557, Accuracy: 0.9053, F1 score: 0.5317, HS: 0.3719

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2592, Accuracy: 0.9120, F1 score: 0.5285, HS: 0.3693
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3578, Accuracy: 0.9043, F1 score: 0.5150, HS: 0.3464

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2559, Accuracy: 0.9132, F1 score: 0.5356, HS: 0.3786
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3547, Accuracy: 0.9004, F1 score: 0.5049, HS: 0.3476

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2587, Accuracy: 0.9110, F1 score: 0.5204, HS: 0.3633
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3669, Accuracy: 0.9038, F1 score: 0.5209, HS: 0.3731

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2552, Accuracy: 0.9127, F1 score: 0.5350, HS: 0.3764
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3628, Accuracy: 0.8989, F1 score: 0.4836, HS: 0.3291

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2560, Accuracy: 0.9124, F1 score: 0.5296, HS: 0.3716
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3627, Accuracy: 0.9009, F1 score: 0.5226, HS: 0.3932

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2542, Accuracy: 0.9128, F1 score: 0.5348, HS: 0.3731
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3583, Accuracy: 0.9053, F1 score: 0.5294, HS: 0.3826

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2508, Accuracy: 0.9140, F1 score: 0.5445, HS: 0.3907
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3485, Accuracy: 0.9048, F1 score: 0.5394, HS: 0.3820

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2492, Accuracy: 0.9154, F1 score: 0.5515, HS: 0.3951
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3575, Accuracy: 0.9004, F1 score: 0.5025, HS: 0.3379

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2493, Accuracy: 0.9146, F1 score: 0.5462, HS: 0.3895
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3465, Accuracy: 0.9053, F1 score: 0.5472, HS: 0.3983

